Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
29,No,Travel_Frequently,687.0,Sales,12,2.0,Medical,2542,4,Male,37.0,1.0,2.0,Sales Executive,4,Divorced,4668.0,22810.0,0,No,16.0,3.0,4.0,3.0,6,2.0,4,6,7.0,0.0,7.0
42,Yes,Travel_Rarely,623.0,Research & Development,12,3.0,Medical,2614,1,Female,72.0,3.0,3.0,Healthcare Representative,4,Married,7977.0,14076.0,1,No,8.0,3.0,4.0,1.0,12,2.0,3,11,7.0,0.0,5.0
28,No,Travel_Rarely,474.0,Research & Development,3,3.0,Medical,2123,1,Female,65.0,4.0,1.0,Laboratory Technician,3,Divorced,3978.0,16029.0,8,No,9.0,3.0,2.0,1.0,5,0.0,3,2,2.0,2.0,2.0
36,No,Travel_Rarely,1298.0,Research & Development,8,4.0,Technical Degree,2648,3,Male,62.0,3.0,3.0,Manufacturing Director,3,Single,8097.0,18262.0,0,No,13.0,3.0,4.0,0.0,18,5.0,3,19,6.0,0.0,13.0
25,No,Travel_Rarely,443.0,Research & Development,24,3.0,Medical,2556,3,Male,40.0,3.0,1.0,Research Scientist,4,Married,2715.0,6672.0,2,No,14.0,3.0,3.0,1.0,3,2.0,1,5,2.0,0.0,2.0
31,Yes,Travel_Frequently,307.0,Research & Development,29,2.0,Life Sciences,355,3,Male,71.0,2.0,1.0,Laboratory Technician,2,Single,3479.0,11652.0,0,No,11.0,3.0,2.0,0.0,6,2.0,4,5,4.0,1.0,4.0
29,No,Travel_Frequently,442.0,Sales,2,2.0,Life Sciences,388,2,Male,44.0,3.0,2.0,Sales Executive,4,Single,4554.0,20260.0,1,No,18.0,3.0,1.0,0.0,10,3.0,2,10,7.0,0.0,9.0
44,No,Travel_Rarely,703.0,Sales,4,4.0,Marketing,2602,2,Female,80.0,3.0,5.0,Manager,1,Single,16679.875,22824.0,3,No,11.0,3.0,4.0,0.0,23,2.0,2,5,2.0,2.0,1.0
25,No,Travel_Rarely,141.0,Sales,3,1.0,Other,879,3,Male,98.0,3.0,2.0,Sales Executive,1,Married,4967.0,14363.0,1,Yes,18.0,3.0,4.0,0.0,5,3.0,3,5,3.0,0.0,3.0
42,No,Travel_Rarely,1036.0,Research & Development,20,3.0,Medical,2213,2,Male,92.0,1.0,3.0,Healthcare Representative,1,Divorced,4967.0,19861.0,2,Yes,20.0,3.0,2.0,1.0,26,2.0,3,7,7.0,0.0,7.0
54,No,Travel_Rarely,584.0,Research & Development,22,5.0,Medical,1665,2,Female,91.0,3.0,4.0,Manager,3,Married,16679.875,18685.0,3,No,25.0,4.0,3.0,1.0,36,6.0,3,10,8.0,4.0,7.0
45,No,Travel_Rarely,548.0,Research & Development,7,4.0,Other,2572,4,Male,74.0,3.0,2.0,Research Scientist,3,Married,3697.0,9275.0,9,No,17.0,3.0,1.0,2.0,9,3.0,3,8,9.0,9.0,8.0
24,No,Travel_Rarely,691.0,Research & Development,23,3.0,Medical,639,2,Male,89.0,4.0,1.0,Research Scientist,4,Married,2725.0,21630.0,1,Yes,11.0,3.0,2.0,2.0,6,3.0,3,6,5.0,1.0,4.0
33,No,Travel_Rarely,922.0,Research & Development,1,5.0,Medical,612,1,Female,95.0,4.0,4.0,Research Director,3,Divorced,16184.0,22578.0,4,No,19.0,3.0,3.0,1.0,10,2.0,3,6,1.0,0.0,5.0
27,No,Travel_Rarely,1377.0,Sales,2,3.0,Life Sciences,437,4,Male,74.0,3.0,2.0,Sales Executive,3,Single,4478.0,5242.0,1,Yes,11.0,3.0,1.0,0.0,5,3.0,3,5,4.0,0.0,4.0
31,No,Travel_Rarely,1274.0,Research & Development,9,1.0,Life Sciences,581,3,Male,33.0,3.0,3.0,Manufacturing Director,2,Divorced,10648.0,14394.0,1,No,25.0,4.0,4.0,1.0,13,6.0,4,13,8.0,0.0,8.0
53,No,Travel_Rarely,945.0,Research & Development,5,3.0,Technical Degree,2286,1,Female,50.0,3.0,3.0,Manager,3,Married,13114.0,22983.0,2,No,14.0,3.0,4.0,0.0,14,2.0,3,0,2.0,2.0,2.0
51,No,Travel_Rarely,1302.0,Research & Development,2,3.0,Medical,408,4,Male,84.0,1.0,2.0,Manufacturing Director,2,Divorced,5482.0,16321.0,5,No,18.0,3.0,4.0,1.0,13,3.0,3,4,1.0,1.0,2.0
25,No,Travel_Rarely,704.0,Sales,29,2.0,Marketing,2361,1,Male,68.0,3.0,2.0,Sales Executive,2,Married,6275.0,7431.0,1,No,17.0,4.0,4.0,2.0,5,5.0,4,5,3.0,1.0,4.0
33,Yes,Travel_Rarely,587.0,Research & Development,10,1.0,Medical,584,1,Male,38.0,1.0,1.0,Laboratory Technician,4,Divorced,3408.0,6705.0,7,No,13.0,3.0,1.0,3.0,8,2.0,3,4,3.0,1.0,3.0
58,No,Travel_Rarely,208.0,Human Resources,7,4.0,Life Sciences,2543,4,Male,100.0,3.0,5.0,Manager,3,Single,16679.875,4025.0,2,No,12.0,3.0,1.0,0.0,38,4.0,3,5,3.0,7.0,7.0
37,No,Travel_Rarely,803.0,Research & Development,8,3.0,Other,2298,3,Male,45.0,3.0,1.0,Laboratory Technician,4,Divorced,3915.0,9542.0,1,No,18.0,4.0,1.0,1.0,0,4.0,2,6,2.0,1.0,2.0
32,Yes,Travel_Frequently,1125.0,Research & Development,16,1.0,Life Sciences,33,2,Female,72.0,1.0,1.0,Research Scientist,3,Single,4967.0,4681.0,1,Yes,22.0,4.0,2.0,0.0,10,5.0,3,10,2.0,6.0,7.0
28,Yes,Travel_Rarely,411.0,Sales,24,1.0,Life Sciences,2531,4,Female,47.0,2.0,3.0,Sales Executive,1,Married,7335.0,11163.0,1,No,13.0,3.0,1.0,1.0,12,3.0,1,9,8.0,3.0,10.0
35,No,Travel_Rarely,1276.0,Research & Development,16,3.0,Life Sciences,586,4,Male,72.0,3.0,3.0,Healthcare Representative,3,Married,7632.0,14295.0,4,Yes,12.0,3.0,3.0,0.0,10,2.0,3,8,7.0,0.0,0.0
31,No,Travel_Frequently,798.0,Research & Development,7,2.0,Life Sciences,442,3,Female,48.0,2.0,3.0,Manufacturing Director,3,Married,8943.0,14034.0,2,No,24.0,4.0,1.0,1.0,10,2.0,3,10,9.0,8.0,9.0
35,No,Travel_Rarely,202.0,Research & Development,9,3.0,Medical,2623,2,Female,102.0,1.0,3.0,Research Director,3,Married,13206.0,3374.0,3,No,14.0,3.0,1.0,1.0,21,3.0,3,15,16.0,1.0,11.0
41,No,Travel_Rarely,645.0,Sales,1,3.0,Marketing,534,3,Male,49.0,4.0,3.0,Sales Executive,1,Married,8392.0,19566.0,1,No,16.0,3.0,3.0,1.0,10,2.0,3,10,7.0,0.0,7.0
38,No,Non-Travel,1336.0,Human Resources,2,3.0,Human Resources,1805,1,Male,100.0,3.0,1.0,Human Resources,2,Divorced,2592.0,7129.0,5,No,13.0,3.0,4.0,3.0,13,3.0,3,11,10.0,3.0,8.0
45,No,Travel_Rarely,954.0,Sales,2,2.0,Technical Degree,783,2,Male,46.0,1.0,2.0,Sales Representative,3,Single,6632.0,12388.0,0,No,13.0,3.0,1.0,0.0,9,3.0,3,8,7.0,3.0,1.0
39,No,Travel_Rarely,127.0,Sales,5,2.0,Marketing,2225,4,Male,35.0,3.0,3.0,Sales Executive,2,Single,7348.0,20620.0,7,No,15.0,3.0,3.0,0.0,9,2.0,3,2,0.0,0.0,0.0
46,No,Travel_Frequently,1195.0,Research & Development,1,1.0,Medical,2559,2,Male,83.0,3.0,3.0,Manufacturing Director,3,Single,10211.0,19722.0,5,Yes,17.0,3.0,2.0,0.0,18,2.0,2,1,2.0,2.0,2.0
31,No,Travel_Frequently,444.0,Sales,5,3.0,Marketing,399,4,Female,84.0,3.0,1.0,Sales Representative,2,Divorced,2789.0,3909.0,1,No,11.0,3.0,3.0,1.0,2,5.0,2,2,2.0,2.0,2.0
36,No,Travel_Rarely,926.0,Sales,0,2.0,Life Sciences,2436,2,Male,54.0,3.0,2.0,Sales Executive,3,Married,6201.0,2826.0,1,Yes,15.0,3.0,4.0,1.0,17,1.0,2,21,14.0,4.0,11.0
26,No,Travel_Frequently,1479.0,Research & Development,1,3.0,Life Sciences,384,3,Female,84.0,3.0,2.0,Manufacturing Director,2,Divorced,6397.0,26767.0,1,No,20.0,4.0,1.0,1.0,6,6.0,1,6,5.0,1.0,4.0
33,No,Travel_Rarely,1075.0,Human Resources,3,2.0,Human Resources,910,4,Male,57.0,3.0,1.0,Human Resources,2,Divorced,2277.0,22650.0,3,Yes,11.0,3.0,3.0,1.0,7,4.0,4,4,3.0,0.0,3.0
34,Yes,Travel_Rarely,790.0,Sales,24,4.0,Medical,1489,1,Female,40.0,2.0,2.0,Sales Executive,2,Single,4599.0,7815.0,0,Yes,23.0,4.0,3.0,0.0,16,2.0,4,15,9.0,10.0,10.0
30,Yes,Travel_Frequently,109.0,Research & Development,5,3.0,Medical,1017,2,Female,60.0,3.0,1.0,Laboratory Technician,2,Single,2422.0,25725.0,0,No,17.0,3.0,1.0,0.0,4,3.0,3,3,2.0,1.0,2.0
50,No,Travel_Rarely,658.0,Sales,7,2.0,Marketing,2334,1,Female,81.0,2.0,3.0,Sales Executive,3,Married,10935.0,20713.0,7,Yes,21.0,3.0,4.0,1.0,32,3.0,3,7,2.0,0.0,4.0
40,No,Travel_Rarely,804.0,Research & Development,2,1.0,Medical,763,4,Female,86.0,2.0,1.0,Research Scientist,4,Single,2342.0,22929.0,0,Yes,20.0,4.0,4.0,0.0,5,2.0,2,4,2.0,2.0,3.0
29,No,Non-Travel,1475.0,Research & Development,1,3.0,Life Sciences,2499,3,Female,58.0,1.0,2.0,Laboratory Technician,4,Married,6671.0,16395.0,0,No,8.0,3.0,1.0,3.0,12,6.0,3,9,8.0,7.0,5.0
31,No,Travel_Rarely,119.0,Research & Development,10,3.0,Medical,2125,1,Male,63.0,3.0,1.0,Research Scientist,4,Married,2782.0,6309.0,0,No,10.0,3.0,2.0,1.0,17,5.0,3,14,10.0,4.0,10.0
56,No,Travel_Frequently,1053.0,Research & Development,7,4.0,Medical,2594,2,Female,85.0,3.0,4.0,Manager,4,Divorced,16035.0,24459.0,3,No,22.0,4.0,1.0,1.0,23,2.0,3,12,9.0,1.0,12.0
41,No,Travel_Rarely,337.0,Sales,7,3.0,Marketing,1909,3,Female,54.0,3.0,2.0,Sales Executive,2,Married,4393.0,26841.0,5,No,21.0,4.0,3.0,1.0,14,3.0,3,5,4.0,1.0,4.0
40,No,Travel_Rarely,1322.0,Research & Development,3,4.0,Life Sciences,2293,3,Male,49.0,2.0,1.0,Research Scientist,3,Single,2810.0,2724.0,2,No,12.0,3.0,4.0,0.0,6,2.0,3,2,2.0,2.0,2.0
43,No,Travel_Rarely,415.0,Sales,25,3.0,Medical,1076,3,Male,79.0,2.0,3.0,Sales Executive,4,Divorced,10798.0,5268.0,5,No,13.0,3.0,3.0,1.0,18,5.0,3,1,0.0,0.0,0.0
30,No,Non-Travel,1116.0,Research & Development,2,3.0,Medical,571,3,Female,49.0,3.0,1.0,Laboratory Technician,4,Single,2564.0,7181.0,0,No,14.0,3.0,3.0,0.0,12,2.0,2,11,7.0,6.0,7.0
24,No,Travel_Frequently,993.0,Sales,9,3.0,Life Sciences,2385,4,Male,34.0,3.0,3.0,Sales Executive,3,Single,8728.0,2978.0,1,No,13.0,3.0,4.0,0.0,6,0.0,3,12,8.0,1.0,7.0
35,Yes,Travel_Frequently,880.0,Sales,7,4.0,Other,1667,3,Male,36.0,3.0,2.0,Sales Executive,4,Single,4581.0,10414.0,3,Yes,24.0,4.0,1.0,0.0,13,2.0,4,11,9.0,6.0,7.0
30,No,Travel_Rarely,1329.0,Sales,29,4.0,Life Sciences,1211,3,Male,61.0,3.0,2.0,Sales Executive,1,Divorced,4115.0,13192.0,8,No,19.0,3.0,3.0,3.0,8,3.0,3,4,3.0,0.0,3.0
37,No,Travel_Frequently,1488.0,Research & Development,2,2.0,Life Sciences,2308,4,Male,44.0,3.0,1.0,Laboratory Technician,4,Married,1705.0,12106.0,1,Yes,23.0,4.0,3.0,1.0,0,3.0,3,3,0.0,0.0,0.0
37,No,Travel_Rarely,171.0,Research & Development,0,3.0,Life Sciences,2391,3,Female,79.0,3.0,3.0,Manufacturing Director,3,Single,7863.0,15395.0,4,Yes,17.0,3.0,4.0,0.0,8,4.0,4,3,0.0,0.0,0.0
24,No,Travel_Frequently,897.0,Research & Development,10,3.0,Medical,1746,1,Male,59.0,3.0,1.0,Human Resources,4,Married,2145.0,2097.0,0,No,14.0,3.0,4.0,1.0,3,2.0,3,2,2.0,2.0,1.0
36,No,Travel_Frequently,469.0,Research & Development,3,3.0,Technical Degree,1257,3,Male,46.0,3.0,1.0,Research Scientist,2,Married,3692.0,9256.0,1,No,12.0,3.0,3.0,0.0,12,2.0,3,11,10.0,0.0,7.0
26,No,Travel_Rarely,1389.0,Research & Development,24,4.0,Life Sciences,2127,2,Female,53.0,4.0,3.0,Manufacturing Director,1,Divorced,9981.0,10196.0,1,No,10.0,3.0,3.0,1.0,12,1.0,3,13,9.0,8.0,8.0
40,No,Travel_Frequently,720.0,Research & Development,16,4.0,Medical,832,1,Male,51.0,2.0,2.0,Laboratory Technician,3,Single,5094.0,11983.0,6,No,14.0,3.0,4.0,0.0,10,6.0,3,1,0.0,0.0,0.0
37,Yes,Travel_Rarely,370.0,Research & Development,10,4.0,Life Sciences,1809,4,Male,58.0,3.0,2.0,Manufacturing Director,1,Single,4213.0,4992.0,1,No,15.0,3.0,2.0,0.0,10,4.0,1,10,3.0,0.0,8.0
51,No,Travel_Rarely,1469.0,Research & Development,8,4.0,Life Sciences,296,2,Male,81.0,2.0,3.0,Research Director,2,Married,12490.0,15736.0,5,No,16.0,3.0,4.0,2.0,16,5.0,1,10,9.0,4.0,7.0
43,No,Travel_Rarely,1273.0,Research & Development,2,2.0,Medical,46,4,Female,72.0,4.0,1.0,Research Scientist,3,Divorced,2645.0,21923.0,1,No,12.0,3.0,4.0,2.0,6,3.0,2,5,3.0,1.0,4.0
50,No,Travel_Rarely,1046.0,Research & Development,10,3.0,Technical Degree,491,4,Male,100.0,2.0,3.0,Healthcare Representative,4,Single,10496.0,2755.0,6,No,15.0,3.0,4.0,0.0,20,2.0,3,4,3.0,1.0,3.0
31,No,Travel_Rarely,670.0,Research & Development,26,1.0,Life Sciences,16,1,Male,31.0,3.0,1.0,Research Scientist,3,Divorced,2911.0,15170.0,1,No,17.0,3.0,4.0,1.0,5,1.0,2,5,2.0,4.0,3.0
24,No,Travel_Rarely,823.0,Research & Development,17,2.0,Other,643,4,Male,94.0,2.0,1.0,Laboratory Technician,2,Married,4967.0,9100.0,1,No,21.0,4.0,4.0,1.0,1,2.0,3,1,0.0,0.0,0.0
49,No,Travel_Frequently,1033.0,Research & Development,18,1.0,Medical,2319,1,Female,88.0,3.0,3.0,Healthcare Representative,3,Married,10524.0,8987.0,5,No,8.0,3.0,4.0,0.0,27,3.0,2,5,2.0,1.0,2.0
34,No,Travel_Rarely,971.0,Sales,1,3.0,Technical Degree,1535,4,Male,64.0,2.0,3.0,Sales Executive,3,Married,7083.0,12288.0,1,Yes,14.0,3.0,4.0,0.0,10,3.0,3,10,9.0,8.0,6.0
36,No,Travel_Rarely,1086.0,Research & Development,7,3.0,Technical Degree,2231,3,Male,52.0,3.0,2.0,Manufacturing Director,4,Married,6263.0,4187.0,3,No,19.0,3.0,1.0,1.0,7,3.0,1,8,7.0,1.0,7.0
34,No,Travel_Rarely,1346.0,Research & Development,19,2.0,Medical,18,2,Male,93.0,3.0,1.0,Laboratory Technician,4,Divorced,2661.0,8758.0,0,No,11.0,3.0,3.0,1.0,3,2.0,3,2,2.0,1.0,2.0
56,No,Travel_Rarely,1255.0,Research & Development,1,2.0,Life Sciences,1441,1,Female,90.0,3.0,1.0,Research Scientist,1,Married,2066.0,10494.0,2,No,22.0,4.0,4.0,1.0,5,3.0,4,3,2.0,1.0,0.0
34,No,Travel_Rarely,507.0,Sales,15,2.0,Medical,1356,3,Female,66.0,3.0,2.0,Sales Executive,1,Single,6125.0,23553.0,1,No,12.0,3.0,4.0,0.0,10,6.0,4,10,8.0,9.0,6.0
49,Yes,Travel_Rarely,1184.0,Sales,11,3.0,Marketing,840,3,Female,43.0,3.0,3.0,Sales Executive,4,Married,7654.0,5860.0,1,No,18.0,3.0,1.0,2.0,9,3.0,3,9,8.0,7.0,7.0
30,No,Travel_Rarely,862.0,Research & Development,1,3.0,Life Sciences,2660,3,Female,100.0,2.0,2.0,Manufacturing Director,3,Married,6165.0,19126.0,2,No,13.0,3.0,3.0,1.0,16,3.0,3,11,13.0,6.0,8.0
33,Yes,Travel_Rarely,1277.0,Research & Development,15,1.0,Medical,582,2,Male,56.0,3.0,3.0,Manager,3,Married,13610.0,24619.0,7,Yes,12.0,3.0,4.0,0.0,15,2.0,4,7,6.0,7.0,7.0
22,No,Non-Travel,1123.0,Research & Development,16,2.0,Medical,22,4,Male,96.0,4.0,1.0,Laboratory Technician,4,Divorced,2935.0,7324.0,1,Yes,13.0,3.0,2.0,2.0,1,2.0,2,1,0.0,0.0,0.0
52,Yes,Travel_Rarely,725.0,Research & Development,8,4.0,Medical,2402,3,Male,86.0,2.0,2.0,Research Scientist,2,Married,4941.0,17749.0,2,No,15.0,3.0,1.0,0.0,8,3.0,2,10,2.0,7.0,7.0
48,No,Travel_Rarely,1108.0,Research & Development,15,4.0,Other,1576,3,Female,65.0,3.0,1.0,Research Scientist,1,Married,2367.0,16530.0,8,No,12.0,3.0,4.0,1.0,10,3.0,2,8,2.0,7.0,6.0
42,No,Travel_Rarely,140.0,Human Resources,3,3.0,Human Resources,2552,3,Female,47.0,4.0,2.0,Human Resources,2,Married,6386.0,18768.0,9,No,17.0,3.0,3.0,1.0,11,3.0,1,6,3.0,3.0,6.0
30,No,Travel_Rarely,199.0,Research & Development,4,3.0,Technical Degree,2316,4,Female,87.0,3.0,1.0,Research Scientist,1,Divorced,3207.0,10412.0,5,No,16.0,3.0,4.0,1.0,5,3.0,3,1,2.0,2.0,2.0
30,No,Travel_Rarely,125.0,Research & Development,9,2.0,Medical,41,4,Male,83.0,2.0,1.0,Laboratory Technician,3,Single,2206.0,16117.0,1,No,13.0,3.0,1.0,0.0,10,5.0,3,10,0.0,1.0,8.0
35,No,Travel_Rarely,755.0,Research & Development,9,4.0,Life Sciences,496,3,Male,97.0,2.0,2.0,Healthcare Representative,2,Single,6540.0,19394.0,9,No,19.0,3.0,3.0,0.0,10,5.0,3,1,1.0,0.0,0.0
29,No,Travel_Rarely,1086.0,Research & Development,7,1.0,Medical,912,1,Female,62.0,2.0,1.0,Laboratory Technician,4,Divorced,4967.0,6054.0,6,No,14.0,3.0,3.0,3.0,8,5.0,3,4,3.0,0.0,3.0
50,No,Travel_Frequently,333.0,Research & Development,22,5.0,Medical,1539,3,Male,88.0,1.0,4.0,Research Director,4,Single,14411.0,24450.0,1,Yes,13.0,3.0,4.0,0.0,32,2.0,3,32,6.0,13.0,9.0
43,No,Travel_Frequently,1422.0,Sales,2,4.0,Life Sciences,1849,1,Male,92.0,3.0,2.0,Sales Executive,4,Married,5675.0,19246.0,1,No,20.0,4.0,3.0,1.0,7,5.0,3,7,7.0,7.0,7.0
22,Yes,Travel_Frequently,1256.0,Research & Development,3,4.0,Life Sciences,1203,3,Male,48.0,2.0,1.0,Research Scientist,4,Married,2853.0,4223.0,0,Yes,11.0,3.0,2.0,1.0,1,5.0,3,0,0.0,0.0,0.0
25,No,Travel_Rarely,1159.0,Research & Development,17,3.0,Technical Degree,2206,3,Male,51.0,3.0,1.0,Research Scientist,2,Married,3056.0,13364.0,0,Yes,16.0,3.0,4.0,1.0,3,3.0,2,2,2.0,1.0,1.0
30,No,Travel_Frequently,721.0,Research & Development,1,2.0,Medical,57,3,Female,58.0,3.0,2.0,Laboratory Technician,4,Single,4011.0,10781.0,2,No,23.0,4.0,4.0,0.0,12,2.0,3,12,8.0,3.0,7.0
42,No,Travel_Rarely,1466.0,Research & Development,18,3.0,Life Sciences,2133,4,Male,50.0,3.0,1.0,Research Scientist,2,Single,4967.0,21155.0,1,No,16.0,3.0,3.0,0.0,4,3.0,2,5,2.0,1.0,3.0
43,No,Travel_Rarely,782.0,Research & Development,6,4.0,Other,661,2,Male,50.0,2.0,4.0,Research Director,4,Divorced,16627.0,2671.0,4,Yes,14.0,3.0,3.0,1.0,21,3.0,2,1,0.0,0.0,0.0
34,No,Travel_Rarely,1397.0,Research & Development,1,5.0,Life Sciences,683,2,Male,42.0,3.0,1.0,Research Scientist,4,Married,2691.0,7660.0,1,No,12.0,3.0,4.0,1.0,10,4.0,2,10,9.0,8.0,8.0
41,No,Travel_Rarely,802.0,Sales,9,1.0,Life Sciences,176,3,Male,96.0,3.0,3.0,Sales Executive,3,Divorced,8189.0,21196.0,3,Yes,13.0,3.0,3.0,1.0,12,2.0,3,9,7.0,0.0,7.0
31,No,Travel_Rarely,616.0,Research & Development,12,3.0,Medical,961,4,Female,41.0,3.0,2.0,Healthcare Representative,4,Married,5855.0,17369.0,0,Yes,11.0,3.0,3.0,2.0,10,2.0,1,9,7.0,8.0,5.0
31,No,Travel_Frequently,161.0,Research & Development,6,3.0,Medical,2673,3,Female,68.0,3.0,1.0,Research Scientist,3,Divorced,2086.0,22651.0,2,No,18.0,4.0,3.0,1.0,2,2.0,3,3,0.0,0.0,0.0
27,No,Travel_Frequently,793.0,Sales,2,1.0,Life Sciences,1371,4,Male,43.0,1.0,2.0,Sales Executive,4,Single,5071.0,20392.0,3,No,20.0,4.0,2.0,0.0,8,3.0,3,6,2.0,0.0,0.0
20,Yes,Travel_Frequently,769.0,Sales,9,3.0,Marketing,1077,4,Female,54.0,3.0,1.0,Sales Representative,4,Single,2323.0,17205.0,1,Yes,14.0,3.0,2.0,0.0,2,3.0,3,5,2.0,0.0,2.0
28,No,Travel_Rarely,857.0,Research & Development,10,3.0,Other,1097,3,Female,59.0,3.0,2.0,Research Scientist,3,Single,3660.0,7909.0,3,No,13.0,3.0,4.0,0.0,10,4.0,4,8,7.0,1.0,7.0
33,Yes,Travel_Rarely,350.0,Sales,5,3.0,Marketing,485,4,Female,34.0,3.0,1.0,Sales Representative,3,Single,2851.0,9150.0,2,Yes,13.0,3.0,2.0,0.0,1,2.0,3,1,0.0,0.0,0.0
37,No,Travel_Rarely,309.0,Sales,10,4.0,Life Sciences,1105,4,Female,88.0,2.0,2.0,Sales Executive,4,Divorced,6694.0,24223.0,2,Yes,14.0,3.0,3.0,3.0,8,5.0,3,5,0.0,0.0,0.0
31,No,Travel_Rarely,311.0,Research & Development,22,3.0,Life Sciences,2535,2,Male,88.0,3.0,2.0,Laboratory Technician,3,Divorced,4200.0,18624.0,1,No,8.0,3.0,1.0,1.0,10,2.0,3,7,8.0,0.0,2.0
27,Yes,Travel_Frequently,599.0,Sales,23,1.0,Life Sciences,2227,3,Male,70.0,1.0,1.0,Sales Representative,4,Single,1117.0,8043.0,1,Yes,17.0,3.0,4.0,0.0,1,4.0,3,0,0.0,1.0,0.0
37,No,Travel_Rarely,589.0,Sales,9,2.0,Marketing,1787,2,Male,46.0,2.0,2.0,Sales Executive,2,Married,4189.0,8800.0,1,No,14.0,3.0,1.0,2.0,5,2.0,3,5,2.0,0.0,3.0
32,Yes,Travel_Rarely,1089.0,Research & Development,7,2.0,Life Sciences,1309,4,Male,79.0,3.0,2.0,Laboratory Technician,3,Married,4883.0,22845.0,2,No,18.0,3.0,1.0,1.0,10,3.0,3,10,4.0,1.0,1.0
23,Yes,Travel_Rarely,1359.0,Research & Development,11,1.0,Medical,2104,4,Male,34.0,3.0,1.0,Research Scientist,3,Single,1008.0,27002.0,1,Yes,13.0,3.0,4.0,0.0,0,5.0,3,3,0.0,1.0,1.0
35,No,Travel_Rarely,672.0,Research & Development,25,3.0,Technical Degree,899,4,Male,78.0,2.0,3.0,Manufacturing Director,2,Married,10903.0,9129.0,3,No,16.0,3.0,1.0,0.0,16,2.0,3,5,10.0,4.0,8.0
25,No,Travel_Rarely,949.0,Research & Development,1,3.0,Technical Degree,1415,1,Male,81.0,3.0,1.0,Laboratory Technician,4,Married,3229.0,4910.0,4,No,11.0,3.0,2.0,1.0,7,2.0,2,3,2.0,0.0,2.0
51,No,Travel_Frequently,114.0,Research & Development,24,3.0,Medical,2709,4,Female,56.0,3.0,4.0,Manager,4,Divorced,16679.875,2438.0,3,No,14.0,3.0,2.0,1.0,25,3.0,3,20,17.0,4.0,7.0
29,No,Travel_Rarely,469.0,Sales,10,3.0,Medical,1650,3,Male,42.0,2.0,2.0,Sales Executive,3,Single,5869.0,23413.0,9,No,11.0,3.0,3.0,0.0,8,2.0,3,5,2.0,1.0,4.0
35,No,Travel_Rarely,538.0,Research & Development,25,2.0,Other,652,1,Male,54.0,2.0,2.0,Laboratory Technician,4,Single,3681.0,14004.0,4,No,14.0,3.0,4.0,0.0,10,3.0,3,3,2.0,0.0,2.0
44,No,Travel_Frequently,1198.0,Research & Development,4,4.0,Life Sciences,2409,3,Male,79.0,4.0,2.0,Manufacturing Director,3,Married,6435.0,5116.0,4,No,15.0,3.0,4.0,1.0,7,1.0,3,2,2.0,0.0,2.0
44,No,Travel_Rarely,1488.0,Sales,1,5.0,Marketing,68,2,Female,75.0,3.0,2.0,Sales Executive,1,Divorced,5454.0,4009.0,5,Yes,21.0,4.0,3.0,1.0,9,2.0,2,4,3.0,1.0,3.0
41,No,Travel_Rarely,1411.0,Research & Development,19,2.0,Life Sciences,334,3,Male,36.0,3.0,2.0,Research Scientist,1,Divorced,3072.0,19877.0,2,No,16.0,3.0,1.0,2.0,17,2.0,2,1,0.0,0.0,0.0
47,No,Travel_Rarely,247.0,Sales,4,2.0,Marketing,2682,3,Female,38.0,3.0,2.0,Sales Executive,4,Married,4537.0,17780.0,0,Yes,21.0,4.0,1.0,1.0,7,2.0,3,5,6.0,7.0,7.0
30,No,Travel_Rarely,982.0,Sales,12,2.0,Marketing,2584,3,Male,92.0,2.0,3.0,Sales Executive,1,Divorced,7140.0,3087.0,2,No,8.0,3.0,1.0,1.0,10,2.0,3,8,7.0,1.0,7.0
38,No,Travel_Rarely,1495.0,Research & Development,4,2.0,Medical,1687,4,Female,87.0,3.0,1.0,Laboratory Technician,3,Married,3306.0,26176.0,7,No,19.0,3.0,4.0,1.0,7,5.0,2,0,0.0,0.0,0.0
39,No,Travel_Rarely,466.0,Research & Development,1,1.0,Life Sciences,1026,4,Female,65.0,2.0,4.0,Manufacturing Director,4,Married,12742.0,7060.0,1,No,16.0,3.0,3.0,1.0,21,3.0,3,21,6.0,11.0,8.0
40,No,Travel_Rarely,1194.0,Research & Development,1,3.0,Life Sciences,1822,3,Female,52.0,3.0,2.0,Healthcare Representative,4,Divorced,6513.0,9060.0,4,No,17.0,3.0,4.0,1.0,12,3.0,3,5,3.0,0.0,3.0
36,No,Travel_Rarely,329.0,Sales,16,4.0,Marketing,1436,3,Female,98.0,2.0,2.0,Sales Executive,1,Married,5647.0,13494.0,4,No,13.0,3.0,1.0,2.0,11,3.0,2,3,2.0,0.0,2.0
